"filename", "language", "PHP", "JavaScript", "Markdown", "JSON", "CSS", "TypeScript", "XML", "comment", "blank", "total"
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\th.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ti.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ti.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\tl.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\tl.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\tlh.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\tlh.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\tr.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\tr.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ug-arab.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ug-arab.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\uk.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\uk.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ur.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ur.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\uz.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\uz.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\vi.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\vi.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\xmf.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\xmf.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\yo.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\yo.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\yue.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\yue.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\zgh.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\zgh.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\zh-hans.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\zh-hans.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\zh-hant.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\zh-hant.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\node.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 12, 5, 22
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\package.json", "JSON", 0, 0, 0, 77, 0, 0, 0, 0, 0, 77
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\php.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 2, 8
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\php.js", "JavaScript", 0, 11, 0, 0, 0, 0, 0, 9, 3, 23
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\php_compressed.js", "JavaScript", 0, 329, 0, 0, 0, 0, 0, 7, 4, 340
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\python.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 2, 8
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\python.js", "JavaScript", 0, 11, 0, 0, 0, 0, 0, 10, 3, 24
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\python_compressed.js", "JavaScript", 0, 248, 0, 0, 0, 0, 0, 3, 4, 255
"c:\xampp\htdocs\Blockimino\Libraries\blockly\beautify.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\xampp\htdocs\Blockimino\Libraries\blockly\blockly.min.js", "JavaScript", 0, 2558, 0, 0, 0, 0, 0, 20, 18, 2596
"c:\xampp\htdocs\Blockimino\Libraries\dropzone.js", "JavaScript", 0, 84, 0, 0, 0, 0, 0, 4, 13, 101
"c:\xampp\htdocs\Blockimino\Libraries\export_arduino.js", "JavaScript", 0, 583, 0, 0, 0, 0, 0, 114, 85, 782
"c:\xampp\htdocs\Blockimino\Libraries\export_project.js", "JavaScript", 0, 14, 0, 0, 0, 0, 0, 1, 4, 19
"c:\xampp\htdocs\Blockimino\Libraries\feedback.js", "JavaScript", 0, 58, 0, 0, 0, 0, 0, 1, 9, 68
"c:\xampp\htdocs\Blockimino\Libraries\jquery-3.6.0.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\Blockimino\Libraries\load.js", "JavaScript", 0, 28, 0, 0, 0, 0, 0, 36, 10, 74
"c:\xampp\htdocs\Blockimino\Libraries\menu-click.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 5
"c:\xampp\htdocs\Blockimino\Libraries\menu.css", "CSS", 0, 0, 0, 0, 20, 0, 0, 68, 5, 93
"c:\xampp\htdocs\Blockimino\Libraries\nav-bar.css", "CSS", 0, 0, 0, 0, 58, 0, 0, 8, 10, 76
"c:\xampp\htdocs\Blockimino\Libraries\styles.css", "CSS", 0, 0, 0, 0, 250, 0, 0, 3, 55, 308
"c:\xampp\htdocs\Blockimino\Libraries\trashcan.js", "JavaScript", 0, 14, 0, 0, 0, 0, 0, 3, 1, 18
"c:\xampp\htdocs\Blockimino\Libraries\verify_arduino.js", "JavaScript", 0, 554, 0, 0, 0, 0, 0, 78, 78, 710
"c:\xampp\htdocs\Blockimino\PHPMailer\README.md", "Markdown", 0, 0, 167, 0, 0, 0, 0, 0, 64, 231
"c:\xampp\htdocs\Blockimino\PHPMailer\SECURITY.md", "Markdown", 0, 0, 19, 0, 0, 0, 0, 0, 19, 38
"c:\xampp\htdocs\Blockimino\PHPMailer\composer.json", "JSON", 0, 0, 0, 78, 0, 0, 0, 0, 1, 79
"c:\xampp\htdocs\Blockimino\PHPMailer\get_oauth_token.php", "PHP", 117, 0, 0, 0, 0, 0, 0, 48, 18, 183
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-af.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 4, 3, 27
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-ar.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-az.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-ba.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-be.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-bg.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-ca.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-cs.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 4, 3, 29
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-da.php", "PHP", 26, 0, 0, 0, 0, 0, 0, 7, 3, 36
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-de.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 4, 3, 29
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-el.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 4, 3, 34
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-eo.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 4, 3, 27
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-es.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 6, 3, 32
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-et.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-fa.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-fi.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 12, 3, 29
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-fo.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 12, 3, 28
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-fr.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 8, 3, 39
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-gl.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-he.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-hi.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 6, 3, 36
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-hr.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-hu.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-hy.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-id.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 7, 3, 32
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-it.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-ja.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 7, 3, 30
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-ka.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-ko.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-lt.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-lv.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-mg.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-mn.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-ms.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-nb.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 4, 3, 27
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-nl.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 5, 3, 35
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-pl.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 4, 3, 27
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-pt.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-pt_br.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 9, 3, 39
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-ro.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 4, 3, 34
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-ru.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\xampp\htdocs\Blockimino\PHPMailer\language\phpmailer.lang-sk.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 6, 3, 31
